"model","prompt","name","type","file_id"
"flux_best","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings hiding in the hollow of an ancient tree.jpg","image","1TRNVaRzFUk_n4tc7yYpOPgchhdFBLB79"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard standing before a magical portal in the forest.jpg","image","1lG_PGFQMY43sOHiFOXkPbQ8_1HgML07C"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard casting a spell by the light of a full moon.jpg","image","1yCLBDblBqdLPZoUOxN6fxT2kILxMrR88"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard summoning a storm over a mountain peak.jpg","image","1PIsYosfqRcWXB7K7heDfu-V2KuIU22Vy"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard consulting a crystal ball.jpg","image","1fBX65FAhZhQ1l29MDcNmzNiz8reLDBMD"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard writing runes in a dusty spellbook.jpg","image","1OgOvFl0iXLSYsvfpY3Fc6JlcicNhfa_K"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard mixing potions in a dimly lit chamber.jpg","image","1gn8jUYhV2GXHTM2_9jc2QtWqYedc5jVf"
"flux_best","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard in a tower filled with ancient tomes and artifacts.jpg","image","1HifjwOozmfSm3XH5aXeraDjc-X6EOX4a"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar in a snowy backyard.jpg","image","192foCo8suH8g1hQ3pDTj7dd6Z6bl3Zh7"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar wearing a bandana.jpg","image","1GXhloHq4X3KLBwOs4LK7-Balyq_As_BJ"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar on a beach.jpg","image","1JFP_wnwla76ErVVm73XLK8eMKV85gg-5"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar barking at a squirrel.jpg","image","1oF05_4pUd4SP8e1ysztrZahfGdAgK_X2"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar playing with a toy.jpg","image","1TkT6woMmaNx3dY6X40lNWWJXTLb5Jzi9"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar at a veterinarian's office.jpg","image","1piufVGnleJiTMidFmALbDKWYnkq9D-rV"
"flux_best","animals_9","A 3D animation of A black and white dog with yellow collar in a city alley.jpg","image","1k9xrFZoX-lr_sUeBnb_21seQV2bLv5kl"
"flux_best","fairy_tales_0","A magical drawing of A delicate fairy with sparkling wings sprinkling pixie dust in the air.jpg","image","1MhC5XXTC2_wNT2xNYRrIT4Bs5Ce3XJ58"
"flux_best","fairy_tales_0","A magical drawing of A delicate fairy with sparkling wings hiding inside a blooming flower.jpg","image","1uvERxWBF3jJowXQCcXRp5Yut3eQLof6t"
"flux_best","fairy_tales_0","A magical drawing of A delicate fairy with sparkling wings fluttering among glowing fireflies.jpg","image","1gFhy6RbAtfW5ceT_NoP8SJUVhiwEzR5T"
"flux_best","fairy_tales_0","A magical drawing of A delicate fairy with sparkling wings weaving spells under an ancient tree.jpg","image","19ipVR9KfIIYtWdozY2EEvZYv8S_TEEvn"
"flux_best","fairy_tales_0","A magical drawing of A delicate fairy with sparkling wings guiding travelers with a magical lantern.jpg","image","1Ov6CxRVY4OHMhKfoIO57n4zgDmH2qX4L"
"flux_best","animals_7","A hyper-realistic digital painting of A dog chasing a frisbee.jpg","image","1XVORsbEn9SyPBGGaxZCdhlrTKNQYEHdb"
"flux_best","animals_7","A hyper-realistic digital painting of A dog sleeping on a couch.jpg","image","1nwAyaKd9WvfJy8tnHaQNUnB_A7jxvgIq"
"flux_best","animals_7","A hyper-realistic digital painting of A dog at a veterinarian's office.jpg","image","1O89PzyzQ_Z2KHlnBu6P-C6YGltivO0Ik"
"flux_best","animals_7","A hyper-realistic digital painting of A dog jumping over a puddle.jpg","image","1d38qGUq9e7AYh7cdPGsm_0zpK0odmb-f"
"flux_best","animals_7","A hyper-realistic digital painting of A dog in a city alley.jpg","image","1eYEs_bndKSkYyPF7lCPtZ-SUtsbpKxHC"
"flux_best","animals_7","A hyper-realistic digital painting of A dog dressed in a raincoat.jpg","image","1p9DgOkXeLC7HOwqlmeiw_DXxkDxUuzlr"
"flux_best","animals_7","A hyper-realistic digital painting of A dog running on a beach.jpg","image","1Ka8gma-QKEuIXjy33lIfHcohHhbuAPdq"
"flux_best","animals_7","A hyper-realistic digital painting of A dog playing in a park.jpg","image","16WO7DrURJLSfIKPpy9SHKe8wpud4OWGD"
"flux_best","animals_14","A puppy in a grassy yard.jpg","image","1Od94DomZZvZv1pPjHhdn4KnQ9ThYKkBb"
"flux_best","animals_14","A puppy wearing a life vest.jpg","image","1PkpaRY_qgvWZmLTi837t2R3yoWmHGnwC"
"flux_best","animals_14","A puppy dressed in a bandana.jpg","image","1Rof6bAXNL4Oh-M2iSBiFbY5Adm0wWgF4"
"flux_best","animals_14","A puppy wearing a training harness.jpg","image","1RncvYsytUTwpSafXb7Rz_wpJnvSckKd0"
"flux_best","animals_14","A puppy in a pet store.jpg","image","11VeFRnz1Z8Wc3q1NpKiKUs43EFVCb-2y"
"flux_best","fairy_tales_1","A dreamy illustration of A beautiful princess with a kind smile walking in a garden of enchanted roses.jpg","image","12cwHNM1cReoyGac3_pc1pOLc2IhwaXwd"
"flux_best","fairy_tales_1","A dreamy illustration of A beautiful princess with a kind smile singing to woodland animals in a forest.jpg","image","1fhih-JzyVIxzQv3xatKA7byOFaw_yveY"
"flux_best","fairy_tales_1","A dreamy illustration of A beautiful princess with a kind smile gazing at the stars from a castle balcony.jpg","image","1N0dxTpVgjuDzthlfldChc9jscAZfWKbV"
"flux_best","fairy_tales_1","A dreamy illustration of A beautiful princess with a kind smile wearing a shimmering gown at a royal ball.jpg","image","1hnbMHnMCbQFu4iEIbOoAyP9OXvHANg_0"
"flux_best","fairy_tales_1","A dreamy illustration of A beautiful princess with a kind smile seeking wisdom from an old magical mirror.jpg","image","1Uto3E255afZP1pi8B3d2IM9MDYOwwIvL"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes dressed in a superhero cape.jpg","image","1Q2Bnqxe1204eAgV0PTcDViF7_rLDrDJS"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes running through a field.jpg","image","1t3YU5Y2BXTfPWazdS70aAaAPL4RGbOAo"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes playing with a toy.jpg","image","1OHRJG5i0PVWFq-3Kdgms0Tn7Q9WLgzw6"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes wearing a collar with a bell.jpg","image","1Ctn3m1m10amxIfexMtVXGMZoPSNsF-Dw"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes in a garden.jpg","image","1tNkYdXd0INFKeH4uEzHEmvkXDMmtOA0O"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes sitting in a basket.jpg","image","1aiOVQsSsNuGCy9EWnyqCUAErCxqo0mwt"
"flux_best","animals_13","A watercolor illustration of A cute kitten with sleek, cream-colored fur and striking blue eyes dressed in a cute sweater.jpg","image","1exKLmbkROR4hR0v-c09TTUuiHw2Nw1BE"
"flux_best","animals_0","A fiery and majestic illustration of A phoenix with bright orange feathers soaring through a glowing sky.jpg","image","1uLcxZzZoNeSZHHGpNrWgtpxEuAAKWNxA"
"flux_best","animals_0","A fiery and majestic illustration of A phoenix with bright orange feathers igniting flames with its wings.jpg","image","1mvmbzVkmll1Z6XowE7xx07_Xgizv8NNi"
"flux_best","animals_0","A fiery and majestic illustration of A phoenix with bright orange feathers singing a haunting melody.jpg","image","1ieUzINCnpDzPTMyXQ42mvvOHhJNbQYfe"
"flux_best","animals_0","A fiery and majestic illustration of A phoenix with bright orange feathers rising from a fiery ashes.jpg","image","1312asyROy0k931sSsU4v6YFt-zPijR32"
"flux_best","animals_0","A fiery and majestic illustration of A phoenix with bright orange feathers perching on a mountain peak.jpg","image","1f75qWbsM4_kHGCMWBk-1E13tvrGKsNyz"
