"model","prompt","name","type","file_id"
"sdxl_0.6_0.1_ours","humans_15","A hyper-realistic digital painting of a 16 years old girl with wavy chestnut hair, a slender frame, and soft brown eyes on a playground.jpg","image","1J91vzfNr2oQNaslsJONe5C5P0SrpvQU8"
"sdxl_0.6_0.1_ours","humans_15","A hyper-realistic digital painting of a 16 years old girl with wavy chestnut hair, a slender frame, and soft brown eyes shopping at a boutique.jpg","image","1ZaH5KQIB3wKltyc0UlWW5s2HUkoLoFAx"
"sdxl_0.6_0.1_ours","humans_15","A hyper-realistic digital painting of a 16 years old girl with wavy chestnut hair, a slender frame, and soft brown eyes in a city park with autumn leaves.jpg","image","1o5jXFi_Trq8AdpdywOZLn19L7mtyIXmM"
"sdxl_0.6_0.1_ours","humans_15","A hyper-realistic digital painting of a 16 years old girl with wavy chestnut hair, a slender frame, and soft brown eyes in a flower garden.jpg","image","1m7HftKBJPDVwi7cEqTF__0VVsojQInmQ"
"sdxl_0.6_0.1_ours","humans_15","A hyper-realistic digital painting of a 16 years old girl with wavy chestnut hair, a slender frame, and soft brown eyes taking a walk with friends.jpg","image","14TCwOmCtoDfladP6df0nw2avvJKzPPqb"
"sdxl_0.6_0.1_ours","humans_12","A pixar style illustration of A woman with a slender figure, straight red hair, and freckles across the nose in a rose garden.jpg","image","1q706rzL5eIhQrWFPQFCgAdfo7phdCsMr"
"sdxl_0.6_0.1_ours","humans_12","A pixar style illustration of A woman with a slender figure, straight red hair, and freckles across the nose wearing a gardening apron.jpg","image","1raTPFmQfPnP8W8r4-ZqBKEwGctGiu8Ps"
"sdxl_0.6_0.1_ours","humans_12","A pixar style illustration of A woman with a slender figure, straight red hair, and freckles across the nose in a cozy library.jpg","image","1facGO1x7J5D_3KFR3KTEMuKkfQOuc-RA"
"sdxl_0.6_0.1_ours","humans_12","A pixar style illustration of A woman with a slender figure, straight red hair, and freckles across the nose on a city street in the 1950s.jpg","image","1N7ADy8qCju-wbcVqH5I7MrwCTR-LAgWw"
"sdxl_0.6_0.1_ours","humans_12","A pixar style illustration of A woman with a slender figure, straight red hair, and freckles across the nose at a seaside pier.jpg","image","1rvGdB2l5wEOartosKWkM8kkhh5HQ1mHT"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes wearing a vineyard owner's attire.jpg","image","1JLdbS8a85L-SMqKVmw9KQrZHGNlDw52p"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes in a classic study.jpg","image","1nGcSHGp4VyjX1LT3fQNXNWsodx_wTIhS"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes on a mountain.jpg","image","1weQVIh0oUmZanJ_suA5nBu6hjFUk4zgf"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes walking with a cane.jpg","image","1gvj-tFggGcBnVC7MLobflXEUJ10PWko5"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes enjoying a sunset.jpg","image","1M0yR-xUrssOv4WEgnArFFH6ToqkXaEZG"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes on a golf course.jpg","image","1PY6MB6m0q_xhQrMXsu4DaOpbwhbGOimr"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes having a leisurely walk.jpg","image","1_oS4ykx59JGQqrH2NYaAd4tgvTI4wX3q"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes at a vintage car show.jpg","image","1OXaBYytvbBq2cNrO8naSszKmsEL34Jpo"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes discussing art at a gallery.jpg","image","1F7GTJNnpRmGj5gkYN42fJS4Y5Mt_BURI"
"sdxl_0.6_0.1_ours","humans_14","A pixel art depiction of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes tending to a garden.jpg","image","1zZuXizvsNUXoPGLqslBasgOsPb60iy_m"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose drinking coffee at a café.jpg","image","1bUD66jdnxB6LJoihyWJl7Bm_6tTM7OdM"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose at a seaside pier.jpg","image","1WPvJJj_C80L3pF3lupx027Nkim6wSR5K"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose baking cookies.jpg","image","1eTS0zBZBWPVZoLtpE2yspqDzZIAPZjBx"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose in a rose garden.jpg","image","14zg91DCkhAkXr-24NAhe11sdtGyC2D5C"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose taking photographs.jpg","image","1sG7g6QwTIxWE8c8nc1JSkAojvUep_wNH"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose dressed in a vintage 1950s outfit.jpg","image","1GnmcrcGFlMDqp7_5kP5zb39fcIoOqdUQ"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose walking a dog.jpg","image","1BMfbDvESqh_h6vNS4SoclNZUgrn5x3y5"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose attending a fair.jpg","image","1pqNet5A6qnCKOP1lWg-V6gLFv56Fpw5J"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose painting a landscape.jpg","image","1kXqO4pUYM1jk4HVbOPk53ciB0YX7f7GZ"
"sdxl_0.6_0.1_ours","humans_13","A hyper-realistic digital painting of A woman with a slender figure, straight red hair, and freckles across the nose wearing a knitted shawl.jpg","image","1vRtbkhl5tDVnMyi6AGncCAAghFIenGIu"
"sdxl_0.6_0.1_ours","humans_11","A 3D animation of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes swinging a golf club.jpg","image","1IeuPxnDfOxLS5ks4Jz1wQmbnt0oTmQpk"
"sdxl_0.6_0.1_ours","humans_11","A 3D animation of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes in a vineyard.jpg","image","1uHrSOrQdCDqYGmB1Gdpq6F35Kl8C0dB8"
"sdxl_0.6_0.1_ours","humans_11","A 3D animation of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes reading a newspaper.jpg","image","1GYwANt-JCIv-wl096buStD1VEa5Mv2xi"
"sdxl_0.6_0.1_ours","humans_11","A 3D animation of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes dining at a fancy restaurant.jpg","image","16RUBJ6ltTQHsQdjPjfxZWNgX1ysUgIrC"
"sdxl_0.6_0.1_ours","humans_11","A 3D animation of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes at a vintage car show.jpg","image","1wQToICQOGw9w9SVcmx1nU3nLEtExKJiW"
"sdxl_0.6_0.1_ours","humans_11","A 3D animation of An elderly gentleman with distinguished gray hair, a neatly trimmed mustache, and gentle blue eyes listening to music.jpg","image","1RdcEFqGjUQeu8mdILMa03nAk2A79qYBO"
"sdxl_0.6_0.1_ours","humans_10","A vibrant scene of A gardener with gloves and a straw hat planting flowers in a garden.jpg","image","1_hhcDo8E0353PWis5G-TJoWpV-Zy7jak"
"sdxl_0.6_0.1_ours","humans_10","A vibrant scene of A gardener with gloves and a straw hat watering plants in a greenhouse.jpg","image","1y6d4Hk5HhlyXCDQdQohac_76LNqut_nx"
"sdxl_0.6_0.1_ours","humans_10","A vibrant scene of A gardener with gloves and a straw hat harvesting vegetables in a field.jpg","image","1RcFgsXdjp2Ypzf3e0zKWOtUX2bBWP_oe"
"sdxl_0.6_0.1_ours","humans_10","A vibrant scene of A gardener with gloves and a straw hat trimming hedges in a park.jpg","image","1tVXrdIsNRm68YXsi1invkNt428xIOWep"
"sdxl_0.6_0.1_ours","humans_10","A vibrant scene of A gardener with gloves and a straw hat arranging flowers in a basket.jpg","image","1aD84ZtulkRzHvOwBU-ZBjXescQJa6Qc6"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries displayed in a high-end bakery window.jpg","image","1LQ_2hNlZjFMH_0F3zbb-_jiIbb9vne1d"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries paired with a scoop of ice cream.jpg","image","106N7_eLaDR2qjjU1urSVM-WtIJx9uX0r"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries enjoyed with a glass of red wine.jpg","image","1KerM40H5ov7sYmKY4c5RKCBtW7JxbGQ5"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries highlighted in a dessert cookbook.jpg","image","1_EunWa0vbEEcLaIbCcd1x_0iEn-oQaIR"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries presented at a wedding reception.jpg","image","1YOE4vj-tz_6enrfg1j9HmczGKiPtI9BU"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries served at a birthday celebration.jpg","image","1YJuZ8G9CwdRYuGXepjdI-xnKbik61VH6"
"sdxl_0.6_0.1_ours","foods_9","A digital illustration of A decadent chocolate cake with layers of rich ganache and fresh strawberries enjoyed during a romantic dinner.jpg","image","1C_tR87i2n8VF1qYfhPmAQ_BvqHPzlyab"
"sdxl_0.6_0.1_ours","humans_1","A professional scene of A lawyer in a suit defending a client in court.jpg","image","1KEUaiGiV11QtR7pv7t1OddTUfodhi-Ht"
"sdxl_0.6_0.1_ours","humans_1","A professional scene of A lawyer in a suit preparing for a trial.jpg","image","1Achj16kJSLU3C9fzqUsHWJ6PP49HYThf"
"sdxl_0.6_0.1_ours","humans_1","A professional scene of A lawyer in a suit negotiating a contract in an office.jpg","image","1OINjncrx8x_s8akIhQVbIpIcX8K2Ppx9"
"sdxl_0.6_0.1_ours","humans_1","A professional scene of A lawyer in a suit advising clients on legal matters.jpg","image","1v0IsizkxLRCrrpm7iUetH7S7unQ3-i9h"
"sdxl_0.6_0.1_ours","humans_1","A professional scene of A lawyer in a suit reviewing legal documents.jpg","image","1eFcoTDFUYdq8ul2PDX8CB51a-AQShZPQ"
"sdxl_0.6_0.1_ours","foods_7","A fun and festive painting of A perfectly decorated cupcake paired with a glass of milk.jpg","image","1WKNQ2sVygT26Eca09PI9N55dan0R-MCM"
"sdxl_0.6_0.1_ours","foods_7","A fun and festive painting of A perfectly decorated cupcake topped with swirls of buttercream.jpg","image","1rEEMKAPaTaAMheP5-XznYQ5SX2aUgGbP"
"sdxl_0.6_0.1_ours","foods_7","A fun and festive painting of A perfectly decorated cupcake sprinkled with edible glitter.jpg","image","10jLq9FB8IgULQs8MZduRI8uI3g1YQO_6"
"sdxl_0.6_0.1_ours","foods_7","A fun and festive painting of A perfectly decorated cupcake served at a birthday celebration.jpg","image","1Qfo4Ya7pEF1KnGJEcy_WNfdL84wlTQiW"
"sdxl_0.6_0.1_ours","foods_7","A fun and festive painting of A perfectly decorated cupcake placed on a decorative stand.jpg","image","1O6TXR1ddug8kYw1ci6tlcVOGtOCuttq7"
"sdxl_0.6_0.1_ours","foods_8","A simple and inviting painting of A classic bagel with delicious toppings topped with cream cheese and lox.jpg","image","11CgxlngM-vt3mJiDczBfWn7AjXW1ewTn"
"sdxl_0.6_0.1_ours","foods_8","A simple and inviting painting of A classic bagel with delicious toppings served with a side of fresh fruit.jpg","image","1wHgarfCn-pKoP0DYWdIWe12MSUnAidOf"
"sdxl_0.6_0.1_ours","foods_8","A simple and inviting painting of A classic bagel with delicious toppings toasted to a golden brown.jpg","image","11BzvZ2yl0uyZ_jlXDTPRCe853-OBdhcC"
"sdxl_0.6_0.1_ours","foods_8","A simple and inviting painting of A classic bagel with delicious toppings displayed in a cozy café.jpg","image","1oqIO8bOCnf_gzrXxav8QoCgVb3gbaXTr"
"sdxl_0.6_0.1_ours","foods_8","A simple and inviting painting of A classic bagel with delicious toppings wrapped for a quick breakfast.jpg","image","1AyB7VIeAejp9dFofZUfLdvmDcWSTmG_e"
"sdxl_0.6_0.1_ours","humans_0","A focused scene of A scientist with a lab coat presenting research at a conference.jpg","image","1Nc0HBIEvXF_6lxMpt3b6IgVmi8ypxhZl"
"sdxl_0.6_0.1_ours","humans_0","A focused scene of A scientist with a lab coat conducting an experiment in a lab.jpg","image","1tYkgG7_U93fAxpFdYrfBn2hXUIMgA9fL"
"sdxl_0.6_0.1_ours","humans_0","A focused scene of A scientist with a lab coat writing a research paper.jpg","image","1F7gSBfg-SvPr2WatwOdg4PwoUvIFc4R5"
"sdxl_0.6_0.1_ours","humans_0","A focused scene of A scientist with a lab coat analyzing data on a computer.jpg","image","15v2ofQXdD87IJHBy_sPsIwZq1JNVH2IH"
"sdxl_0.6_0.1_ours","humans_0","A focused scene of A scientist with a lab coat observing through a microscope.jpg","image","1qGcfZLDdxrRL1OBVjjMJxmEsXz1iLBhL"
"sdxl_0.6_0.1_ours","foods_5","A warm and comforting painting of A steaming cup of hot chocolate topped with whipped cream and cocoa.jpg","image","1qrddS3r1SlexIhjrmIYJwjjJX4clB33q"
"sdxl_0.6_0.1_ours","foods_5","A warm and comforting painting of A steaming cup of hot chocolate placed on a wooden tray with cookies.jpg","image","1SQxIWfW5DWGAK-TmX03os-Y2rplNSxUE"
"sdxl_0.6_0.1_ours","foods_5","A warm and comforting painting of A steaming cup of hot chocolate accompanied by marshmallows on the side.jpg","image","1SeSr6PPmg8l57uKv80uPL8e5nu13mwm2"
"sdxl_0.6_0.1_ours","foods_5","A warm and comforting painting of A steaming cup of hot chocolate served in a cozy mug by the fire.jpg","image","1ExvBv6q-LBU-5w_cpiNqi3UVk-wfzpvC"
"sdxl_0.6_0.1_ours","foods_5","A warm and comforting painting of A steaming cup of hot chocolate in a festive holiday-themed cup.jpg","image","1Z1YB9Gam9smUVOh0skM4jwomz8Il2ns3"
"sdxl_0.6_0.1_ours","foods_6","A vibrant Asian-inspired painting of A plate of colorful fried rice served in a traditional wok.jpg","image","1ihVT9fZbfktiRCWHcPtsOZBwg5Q3m5DK"
"sdxl_0.6_0.1_ours","foods_6","A vibrant Asian-inspired painting of A plate of colorful fried rice enjoyed at a bustling street market.jpg","image","1HU94L4FKvAeKTMU6TDlNzQ-zDt0-08Q_"
"sdxl_0.6_0.1_ours","foods_6","A vibrant Asian-inspired painting of A plate of colorful fried rice accompanied by soy sauce on the side.jpg","image","174NmLmzfwWCgQc_8Wcw7gHT8Qmf6pmKq"
"sdxl_0.6_0.1_ours","foods_6","A vibrant Asian-inspired painting of A plate of colorful fried rice paired with a cup of jasmine tea.jpg","image","1mGrRCSQOtoowIouWzwzlWnoaI6b9vqn_"
"sdxl_0.6_0.1_ours","foods_6","A vibrant Asian-inspired painting of A plate of colorful fried rice topped with green onions and egg.jpg","image","15l-4TqNa1E8spfXIH1l5NfySinsex6X3"
"sdxl_0.6_0.1_ours","foods_4","A refined and pastel-hued painting of A colorful array of delicate macarons displayed in a Parisian patisserie.jpg","image","1qip8IiqrBDxjxl-W3MYwxlLMgssFDsC6"
"sdxl_0.6_0.1_ours","foods_4","A refined and pastel-hued painting of A colorful array of delicate macarons arranged delicately on a porcelain plate.jpg","image","19Nuvm-JsmxN29wcb5u12WY6GRXRmumpP"
"sdxl_0.6_0.1_ours","foods_4","A refined and pastel-hued painting of A colorful array of delicate macarons stacked in a rainbow of colors.jpg","image","1iwV11_WM7sQj6ng2JWl4DfNX3TyHUjTl"
"sdxl_0.6_0.1_ours","foods_4","A refined and pastel-hued painting of A colorful array of delicate macarons served with a cup of tea.jpg","image","1MG8Skk-Z9S7v8zuR0TlqMp47h4Ie4CyA"
"sdxl_0.6_0.1_ours","foods_4","A refined and pastel-hued painting of A colorful array of delicate macarons wrapped in a gift box with ribbons.jpg","image","15heHXavfGeswHNNcUlKra8yhr7bEDnvk"
"sdxl_0.6_0.1_ours","foods_3","A fresh and vibrant painting of A garden-fresh salad full of color tossed with fresh greens and vegetables.jpg","image","1IZKjk6IBxwR4SGXrMURdUe4DzieRCAL8"
"sdxl_0.6_0.1_ours","foods_3","A fresh and vibrant painting of A garden-fresh salad full of color topped with a tangy vinaigrette.jpg","image","1M-mt0WjsCpIobB74bFuRvzTtjsHlRIbs"
"sdxl_0.6_0.1_ours","foods_3","A fresh and vibrant painting of A garden-fresh salad full of color paired with a crusty bread roll.jpg","image","1NcpfK_hEc2UI7DlvZbnjA8aehdb9FMx1"
"sdxl_0.6_0.1_ours","foods_3","A fresh and vibrant painting of A garden-fresh salad full of color served in a wooden bowl.jpg","image","1ySzYg4k7D6t90N08mSLUjCE-QJdjNj9K"
"sdxl_0.6_0.1_ours","foods_3","A fresh and vibrant painting of A garden-fresh salad full of color garnished with sliced avocado.jpg","image","1QvE31M2Qc3UrI3le606yaS17r2abZcGM"
"sdxl_0.6_0.1_ours","foods_17","A nautical-themed illustration of A succulent lobster roll with tender lobster meat and a buttery bun featured in a coastal restaurant.jpg","image","15yH5TgSEkHLRcZpA7x-ZTH0K1ZMWLdOv"
"sdxl_0.6_0.1_ours","foods_17","A nautical-themed illustration of A succulent lobster roll with tender lobster meat and a buttery bun served at a seaside shack.jpg","image","1bF7dmRxaDmcLELTVrpPsD95Uni_P-B_k"
"sdxl_0.6_0.1_ours","foods_17","A nautical-themed illustration of A succulent lobster roll with tender lobster meat and a buttery bun paired with a crisp white wine.jpg","image","1KC8UuyU2AFoC_Sj-wwpJ8aQxyOqCjWCv"
"sdxl_0.6_0.1_ours","foods_17","A nautical-themed illustration of A succulent lobster roll with tender lobster meat and a buttery bun enjoyed during a summer vacation.jpg","image","1-LYF-B-VNrtGtJ32vPMpXe2uQ9x2R21i"
"sdxl_0.6_0.1_ours","foods_17","A nautical-themed illustration of A succulent lobster roll with tender lobster meat and a buttery bun prepared for a beach picnic.jpg","image","1pNiHKsGB3vqzizzwFp5ewdZh0wMpjDSz"
"sdxl_0.6_0.1_ours","foods_17","A nautical-themed illustration of A succulent lobster roll with tender lobster meat and a buttery bun highlighted in a seafood magazine.jpg","image","1u90JYlU27ci_fjiZweuavEFvAuLNw9dW"
"sdxl_0.6_0.1_ours","foods_2","A soft and elegant painting of A buttery, flaky croissant in a basket lined with cloth.jpg","image","1FQcZpU3DI4au4wJbiQRMnoCrR0DS7zuJ"
"sdxl_0.6_0.1_ours","foods_2","A soft and elegant painting of A buttery, flaky croissant paired with a cup of espresso.jpg","image","12g67wDKla7BQdba297ctaMPZQtr7rYQi"
"sdxl_0.6_0.1_ours","foods_2","A soft and elegant painting of A buttery, flaky croissant displayed in a Parisian bakery.jpg","image","1zWRGNZj_Yl-EwsqkIQukhkNJEzfDyU7l"
"sdxl_0.6_0.1_ours","foods_2","A soft and elegant painting of A buttery, flaky croissant enjoyed at a sunny café table.jpg","image","1pkDHWYU8tCPNeDvzYIHyXSQ-a0sF-Lgw"
"sdxl_0.6_0.1_ours","foods_2","A soft and elegant painting of A buttery, flaky croissant placed on a white porcelain plate.jpg","image","18as6M7TjIZ79geW6bPZggo6KCtHSSU2z"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice prepared for a summer party.jpg","image","1AIDcY1REsH8kiV_bre_8i7ORIbuWMJ4X"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice showcased at a food festival.jpg","image","1VWfgA3RaShwAZWqIACv8urUPouv6yCCE"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice featured in a poke bar.jpg","image","1-tlG2HWw7YIegQdrOnR6hP-7xKoP3Af2"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice served at a Hawaiian luau.jpg","image","1aQ4rpez8Qpe-puMLnzG0ra8dnJYoNYWY"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice highlighted in a health food magazine.jpg","image","1ZOehTkVhXOcxSMSAb2B1O9VrlYhkkm8A"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice enjoyed during a beach day.jpg","image","11QRDj9vTzn7ax2Z0GsfYKASK75WRe786"
"sdxl_0.6_0.1_ours","foods_18","A vibrant watercolor of A fresh bowl of poke with marinated fish, avocado, and rice paired with a tropical smoothie.jpg","image","1hfaYSPVrHy324gxL8gpqqfFf-UQS-l0s"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime enjoyed during a warm evening.jpg","image","1VlY2uuBY89KcV5dOiwF3ohLWNHu23ORW"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime served at a Thai street food stall.jpg","image","11uSB61u4V1eB0vNryVgaNg3-bU9lPq4n"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime enjoyed during a festival.jpg","image","1JIE-GoYh3wr77wQcSXW8QkNQ3Qu6EwLe"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime highlighted in a travel documentary.jpg","image","1_GWh8GfwbZ0PLEsFpQZyUzG_tUiY2YD9"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime showcased at a food market.jpg","image","1j4pmO-hTdA6B_2GW3260oN1xPfOaCHfP"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime paired with a cold beer.jpg","image","1R1wZLdkgLHwv7JihPScSXGRlomN-9NOy"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime featured in an Asian cookbook.jpg","image","1bJsbYClHbFN3mjHKk0YG6potjoMDhhdU"
"sdxl_0.6_0.1_ours","foods_19","A traditional Thai mural of A flavorful bowl of pad thai with shrimp, peanuts, and fresh lime prepared by a local chef.jpg","image","1AlsoOSPEWZA-wx0emT1B5IS4VQhZAnM0"
"sdxl_0.6_0.1_ours","foods_15","A detailed ink drawing of A creamy cheesecake with a graham cracker crust and a raspberry swirl highlighted in a dessert cookbook.jpg","image","1JThZCW8opylpykx4HmPO9O0n_SG8k5Pz"
"sdxl_0.6_0.1_ours","foods_15","A detailed ink drawing of A creamy cheesecake with a graham cracker crust and a raspberry swirl prepared for a holiday gathering.jpg","image","1EhNV5m9q7vNZiYzzkJLB-uc7OJ8M5KiD"
"sdxl_0.6_0.1_ours","foods_15","A detailed ink drawing of A creamy cheesecake with a graham cracker crust and a raspberry swirl served at a New York deli.jpg","image","1EXLESsuLY-u926H4MT1889AwMu53BspC"
"sdxl_0.6_0.1_ours","foods_15","A detailed ink drawing of A creamy cheesecake with a graham cracker crust and a raspberry swirl enjoyed during a special celebration.jpg","image","11WHCjHYCGd2PCcyAVnRXoRC40p7BaQ9w"
"sdxl_0.6_0.1_ours","foods_15","A detailed ink drawing of A creamy cheesecake with a graham cracker crust and a raspberry swirl paired with a glass of dessert wine.jpg","image","1VB2Se3wYEI5Cr9wFLGppq5kZcvLeXSd-"
"sdxl_0.6_0.1_ours","foods_15","A detailed ink drawing of A creamy cheesecake with a graham cracker crust and a raspberry swirl featured in a pastry shop.jpg","image","1_ZHJcKX8tsJuyKruKwKmKnmW9m1h2Y7k"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce highlighted in a comfort food magazine.jpg","image","1gaj-sKAN1G7Vo0GMR1fVyy4fN3ZEFdPB"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce paired with cornbread.jpg","image","1XJ65W3fLyIbAsKWMcCzHdWA5OipbiFxM"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce featured in a family recipe book.jpg","image","1E8UKLilGwA7Zd0ZO-ME9d-5SZSpJTqPe"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce enjoyed during a cold winter day.jpg","image","1PShbnOXB8rmN-Xd8jyKvEclaUovjvMJe"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce served at a chili cook-off.jpg","image","18QYDrd3KTqhG9lnKcPNzbuXZ_WfTWsgT"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce prepared for a game day party.jpg","image","1B_zGsUHyPzMCGEqT818MqM9nyOlSXdAj"
"sdxl_0.6_0.1_ours","foods_16","A Western-style painting of A hearty bowl of chili with ground beef, beans, and a spicy tomato sauce showcased at a food truck.jpg","image","1eTXPHv5NGO48ijD4up_b91Vs2K76qh5R"
"sdxl_0.6_0.1_ours","foods_14","A cubist painting of A refreshing bowl of gazpacho with fresh tomatoes, cucumbers, and a drizzle of olive oil featured in a Mediterranean cookbook.jpg","image","1iI8ividMzwqN8uPkfs5iBJNeFOlbY369"
"sdxl_0.6_0.1_ours","foods_14","A cubist painting of A refreshing bowl of gazpacho with fresh tomatoes, cucumbers, and a drizzle of olive oil enjoyed on a sunny patio.jpg","image","1e-b-LQ2O4zAMYVJrq9neGF7IZ0xNGZSj"
"sdxl_0.6_0.1_ours","foods_14","A cubist painting of A refreshing bowl of gazpacho with fresh tomatoes, cucumbers, and a drizzle of olive oil prepared by a home chef.jpg","image","12FH0uchoWGFlE82nh_csNl1KenTAdggf"
"sdxl_0.6_0.1_ours","foods_14","A cubist painting of A refreshing bowl of gazpacho with fresh tomatoes, cucumbers, and a drizzle of olive oil enjoyed during a summer evening.jpg","image","1gHaxPhaF6yTI1djVzuVlbNrwnRdu7wR8"
"sdxl_0.6_0.1_ours","foods_14","A cubist painting of A refreshing bowl of gazpacho with fresh tomatoes, cucumbers, and a drizzle of olive oil paired with crusty bread.jpg","image","1bfLuvNiWSLDvPwMchl-zD2PXL_HeHNvp"
"sdxl_0.6_0.1_ours","foods_14","A cubist painting of A refreshing bowl of gazpacho with fresh tomatoes, cucumbers, and a drizzle of olive oil highlighted in a culinary travel show.jpg","image","1b1Al7ycW9SkJc2wcBdTeLFFoc3jUCYd0"
